gbifID,genus,species,subspecies,county,state,country,elevation,elevationAccuracy,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,scientificName,year,source
2234383981,Sarracenia,alata,NA,Baldwin County,Alabama,United States,NA,NA,30.524871,-87.583595,1362,Sarracenia alata,1996,3_distribution
2234383680,Sarracenia,alata,NA,Mobile County,Alabama,United States,3,NA,30.470833,-88.395833,100,Sarracenia alata,1989,3_distribution
2234383130,Sarracenia,alata,NA,Washington County,Alabama,United States,NA,NA,31.153323,-88.301174,9308,Sarracenia alata,1961,3_distribution
1135528552,Sarracenia,alata,NA,Allen Parish,Louisiana,United States,NA,NA,30.855402,-92.883582,29304,Sarracenia alata,2015,3_distribution
2234382272,Sarracenia,alata,NA,Beauregard Parish,Louisiana,United States,34,NA,30.649444,-93.198333,100,Sarracenia alata,1988,3_distribution
3335359320,Sarracenia,alata,NA,Calcasieu Parish,Louisiana,United States,NA,NA,30.478582,-93.394141,29356,Sarracenia alata,2021,3_distribution
1586946339,Sarracenia,alata,NA,East Baton Rouge Parish,Louisiana,United States,NA,NA,30.514893,-91.123315,29343,Sarracenia alata,2017,3_distribution
2234383535,Sarracenia,alata,NA,Natchitoches Parish,Louisiana,United States,65.5,1.5,32.112778,-92.989167,100,Sarracenia alata,1988,3_distribution
3902713202,Sarracenia,alata,NA,Rapides Parish,Louisiana,United States,NA,NA,31.123272,-92.823748,29278,Sarracenia alata,2022,3_distribution
3344484168,Sarracenia,alata,NA,St. Tammany Parish,Louisiana,United States,NA,NA,30.618101,-89.898746,1205,Sarracenia alata,1967,3_distribution
2234383276,Sarracenia,alata,NA,Vernon Parish,Louisiana,United States,74.5,4.5,31.043333,-93.402222,100,Sarracenia alata,1988,3_distribution
2234383341,Sarracenia,alata,NA,Washington Parish,Louisiana,United States,37,NA,30.711389,-90.101111,100,Sarracenia alata,1988,3_distribution
3698358073,Sarracenia,alata,NA,Winn Parish,Louisiana,United States,NA,NA,32.107759,-92.815091,29146,Sarracenia alata,2017,3_distribution
2234384369,Sarracenia,alata,NA,Forrest County,Mississippi,United States,NA,NA,30.982228,-89.248837,852,Sarracenia alata,1971,3_distribution
2234383010,Sarracenia,alata,NA,George County,Mississippi,United States,NA,NA,30.871578,-88.806979,3036,Sarracenia alata,1954,3_distribution
3707732968,Sarracenia,alata,NA,Greene County,Mississippi,United States,NA,NA,31.33185,-88.4481,400,Sarracenia alata,1981,3_distribution
2234382894,Sarracenia,alata,NA,Hancock County,Mississippi,United States,NA,NA,30.308808,-89.330046,3036,Sarracenia alata,1952,3_distribution
2234382766,Sarracenia,alata,NA,Harrison County,Mississippi,United States,NA,NA,30.36742,-89.092816,10545,Sarracenia alata,1956,3_distribution
1990000835,Sarracenia,alata,NA,Jackson County,Mississippi,United States,NA,NA,30.41111,-88.82778,865,Sarracenia alata,1950,3_distribution
2294671174,Sarracenia,alata,NA,Jones County,Mississippi,United States,NA,NA,31.498404,-89.069497,29226,Sarracenia alata,2019,3_distribution
2236246170,Sarracenia,alata,NA,Lamar County,Mississippi,United States,NA,NA,31.380019,-89.489174,29252,Sarracenia alata,2019,3_distribution
3707765680,Sarracenia,alata,NA,Marion County,Mississippi,United States,NA,NA,31.1841,-89.71189,10,Sarracenia alata,2012,3_distribution
2234382068,Sarracenia,alata,NA,Pearl River County,Mississippi,United States,NA,NA,30.545835,-89.668263,1243,Sarracenia alata,1976,3_distribution
3344484150,Sarracenia,alata,NA,Perry County,Mississippi,United States,NA,NA,31.122659,-89.017662,300,Sarracenia alata,1987,3_distribution
3707759013,Sarracenia,alata,NA,Stone County,Mississippi,United States,NA,NA,30.72813,-88.92499,100,Sarracenia alata,1969,3_distribution
1847551217,Sarracenia,alata,NA,Wayne County,Mississippi,United States,NA,NA,31.582815,-88.808356,29226,Sarracenia alata,2018,3_distribution
2234383737,Sarracenia,alata,NA,Anderson County,Texas,United States,122,3,31.935278,-95.758333,100,Sarracenia alata,1988,3_distribution
2234384538,Sarracenia,alata,NA,Angelina County,Texas,United States,73,3,31.069167,-94.280278,100,Sarracenia alata,1988,3_distribution
3772851099,Sarracenia,alata,NA,Freestone County,Texas,United States,NA,NA,31.770967,-96.056022,29199,Sarracenia alata,2022,3_distribution
2873715380,Sarracenia,alata,NA,Galveston County,Texas,United States,NA,NA,29.513953,-95.033241,29483,Sarracenia alata,2019,3_distribution
1143567929,Sarracenia,alata,NA,Hardin County,Texas,United States,NA,NA,30.389597,-94.224896,10000,Sarracenia alata,2013,3_distribution
2244209014,Sarracenia,alata,NA,Henderson County,Texas,United States,NA,NA,32.23003,-95.821317,29120,Sarracenia alata,2019,3_distribution
2234385139,Sarracenia,alata,NA,Jasper County,Texas,United States,33.5,3.5,31.065,-94.168333,100,Sarracenia alata,1988,3_distribution
2234382340,Sarracenia,alata,NA,Leon County,Texas,United States,130,NA,31.083333,-96.198611,100,Sarracenia alata,1988,3_distribution
2234384232,Sarracenia,alata,NA,Newton County,Texas,United States,99,8,31.1375,-93.785278,100,Sarracenia alata,1988,3_distribution
923911446,Sarracenia,alata,NA,Polk County,Texas,United States,NA,NA,30.728832,-94.604566,912,Sarracenia alata,2009,3_distribution
2234385190,Sarracenia,alata,NA,Robertson County,Texas,United States,119,3,31.013889,-96.350833,100,Sarracenia alata,1988,3_distribution
1838035744,Sarracenia,alata,NA,Sabine County,Texas,United States,NA,NA,31.197491,-94.003238,29278,Sarracenia alata,2018,3_distribution
1323020917,Sarracenia,alata,NA,San Augustine County,Texas,United States,NA,NA,31.174967,-94.060027,29265,Sarracenia alata,2016,3_distribution
891141979,Sarracenia,alata,NA,Tyler County,Texas,United States,NA,NA,30.535155,-94.310735,500,Sarracenia alata,2002,3_distribution
3090973713,Sarracenia,alata,NA,Van Zandt County,Texas,United States,NA,NA,32.355071,-95.759979,29120,Sarracenia alata,2021,3_distribution
3759752145,Sarracenia,alata,NA,Wood County,Texas,United States,NA,NA,32.733292,-95.375291,29066,Sarracenia alata,2022,3_distribution
3301940789,Sarracenia,flava,rubricorpora,Franklin County,Florida,United States,NA,NA,29.945901,-84.821805,29433,Sarracenia flava,2021,3_distribution
3124602049,Sarracenia,flava,rubricorpora,Gulf County,Florida,United States,NA,NA,30.159102,-85.166814,29407,Sarracenia flava,2021,3_distribution
3399304231,Sarracenia,flava,rubricorpora,Liberty County,Florida,United States,NA,NA,30.061035,-84.841345,29407,Sarracenia flava,2015,3_distribution
3118207332,Sarracenia,flava,rubricorpora,Okaloosa County,Florida,United States,NA,NA,30.854528,-86.633266,29304,Sarracenia flava,2021,3_distribution
3759987997,Sarracenia,flava,rugelii,Covington County,Alabama,United States,NA,NA,31.260173,-86.470344,29252,Sarracenia flava,2022,3_distribution
3070463198,Sarracenia,flava,rugelii,Escambia County,Alabama,United States,NA,NA,31.041766,-86.915083,29278,Sarracenia flava,2021,3_distribution
3399285197,Sarracenia,flava,rugelii,Calhoun County,Florida,United States,NA,NA,30.346767,-85.061891,29382,Sarracenia flava,2021,3_distribution
3873478331,Sarracenia,flava,rugelii,Franklin County,Florida,United States,NA,NA,29.837028,-84.857617,29433,Sarracenia flava,2018,3_distribution
3698318971,Sarracenia,flava,rugelii,Gulf County,Florida,United States,NA,NA,30.178538,-85.191922,29407,Sarracenia flava,2018,3_distribution
3109076683,Sarracenia,flava,rugelii,Holmes County,Florida,United States,NA,NA,30.76443,-85.869096,29330,Sarracenia flava,2021,3_distribution
3859473361,Sarracenia,flava,rugelii,Leon County,Florida,United States,NA,NA,30.369125,-84.414032,29382,Sarracenia flava,2021,3_distribution
3457026084,Sarracenia,flava,rugelii,Liberty County,Florida,United States,NA,NA,30.249016,-84.95564,29382,Sarracenia flava,2010,3_distribution
3698254448,Sarracenia,flava,rugelii,Okaloosa County,Florida,United States,NA,NA,30.951182,-86.639233,29304,Sarracenia flava,2018,3_distribution
3399353381,Sarracenia,flava,rugelii,Santa Rosa County,Florida,United States,NA,NA,30.813371,-86.919321,29304,Sarracenia flava,2021,3_distribution
3456407716,Sarracenia,flava,rugelii,Wakulla County,Florida,United States,NA,NA,30.029855,-84.535449,29407,Sarracenia flava,2010,3_distribution
3802517803,Sarracenia,flava,rugelii,Walton County,Florida,United States,NA,NA,30.293961,-86.115619,29382,Sarracenia flava,2022,3_distribution
3302471518,Sarracenia,flava,rugelii,Washington County,Florida,United States,NA,NA,30.689642,-85.448808,29330,Sarracenia flava,2021,3_distribution
3456179785,Sarracenia,flava,rugelii,Brooks County,Georgia,United States,NA,NA,30.93681,-83.630165,29304,Sarracenia flava,2018,3_distribution
3759924337,Sarracenia,flava,rugelii,Charlton County,Georgia,United States,NA,NA,30.913684,-82.268275,29304,Sarracenia flava,2021,3_distribution
3112869052,Sarracenia,flava,rugelii,Colquitt County,Georgia,United States,NA,NA,31.210563,-83.949997,29252,Sarracenia flava,2021,3_distribution
3773304908,Sarracenia,flava,rugelii,Cook County,Georgia,United States,NA,NA,31.168138,-83.535649,29278,Sarracenia flava,2022,3_distribution
3415758394,Sarracenia,flava,rugelii,Echols County,Georgia,United States,NA,NA,30.847494,-83.034026,29304,Sarracenia flava,2021,3_distribution
3859294516,Sarracenia,flava,rugelii,Lanier County,Georgia,United States,NA,NA,30.9301,-83.036137,29304,Sarracenia flava,2022,3_distribution
3784715501,Sarracenia,flava,rugelii,Lowndes County,Georgia,United States,NA,NA,30.878865,-83.072471,29304,Sarracenia flava,2022,3_distribution
3079642304,Sarracenia,flava,rugelii,Tattnall County,Georgia,United States,NA,NA,31.943031,-82.2105,29173,Sarracenia flava,2021,3_distribution
3784712092,Sarracenia,flava,rugelii,Toombs County,Georgia,United States,NA,NA,31.99441,-82.218453,29173,Sarracenia flava,2022,3_distribution
2826447659,Sarracenia,flava,NA,Baldwin County,Alabama,United States,NA,NA,30.635291,-87.541173,29330,Sarracenia flava,2020,3_distribution
3956515943,Sarracenia,flava,NA,Covington County,Alabama,United States,53.65,0,31.165814,-86.47847,21,Sarracenia flava,2022,3_distribution
2422971170,Sarracenia,flava,NA,Escambia County,Alabama,United States,NA,NA,31.164185,-86.731075,29278,Sarracenia flava,2019,3_distribution
1990000872,Sarracenia,flava,NA,Geneva County,Alabama,United States,NA,NA,31.027306,-85.520801,3203,Sarracenia flava,1968,3_distribution
3097065726,Sarracenia,flava,NA,Lee County,Alabama,United States,NA,NA,32.584123,-85.410571,29093,Sarracenia flava,2021,3_distribution
3744678804,Sarracenia,flava,NA,Washington County,Alabama,United States,NA,NA,31.21,-88.01,5218,Sarracenia flava,1965,3_distribution
3955112253,Sarracenia,flava,NA,Bay County,Florida,United States,-16,0,30.315361,-85.565904,13,Sarracenia flava,2021,3_distribution
3112577139,Sarracenia,flava,NA,Calhoun County,Florida,United States,NA,NA,30.315512,-85.14646,29382,Sarracenia flava,2021,3_distribution
3067936823,Sarracenia,flava,NA,Escambia County,Florida,United States,NA,NA,30.482791,-87.180671,29356,Sarracenia flava,2021,3_distribution
3873426322,Sarracenia,flava,NA,Franklin County,Florida,United States,NA,NA,29.87201,-84.843389,29433,Sarracenia flava,2018,3_distribution
3056570420,Sarracenia,flava,NA,Gadsden County,Florida,United States,NA,NA,30.587139,-84.583245,4453,Sarracenia flava,1843,3_distribution
3056572455,Sarracenia,flava,NA,Gulf County,Florida,United States,NA,NA,29.814316,-85.30629,3425,Sarracenia flava,1938,3_distribution
2294593782,Sarracenia,flava,NA,Holmes County,Florida,United States,NA,NA,30.789469,-85.943089,29330,Sarracenia flava,2019,3_distribution
3947771379,Sarracenia,flava,NA,Leon County,Florida,United States,NA,NA,30.321609,-84.617295,29382,Sarracenia flava,2020,3_distribution
3874149750,Sarracenia,flava,NA,Liberty County,Florida,United States,NA,NA,30.398434,-84.90391,29382,Sarracenia flava,2007,3_distribution
3355012026,Sarracenia,flava,NA,Okaloosa County,Florida,United States,NA,NA,30.555697,-86.713127,29356,Sarracenia flava,2021,3_distribution
2238829031,Sarracenia,flava,NA,Santa Rosa County,Florida,United States,NA,NA,30.587375,-87.052322,29356,Sarracenia flava,2019,3_distribution
3456353677,Sarracenia,flava,NA,Wakulla County,Florida,United States,NA,NA,30.167732,-84.497456,29407,Sarracenia flava,2010,3_distribution
2859344309,Sarracenia,flava,NA,Walton County,Florida,United States,NA,NA,30.440185,-86.136052,10991,Sarracenia flava,1971,3_distribution
3952334876,Sarracenia,flava,NA,Washington County,Florida,United States,-18.56,0,30.655534,-85.64079,10,Sarracenia flava,2020,3_distribution
3056585413,Sarracenia,flava,NA,Ben Hill County,Georgia,United States,NA,NA,31.714908,-83.252654,6350,Sarracenia flava,1954,3_distribution
3709948590,Sarracenia,flava,NA,Berrien County,Georgia,United States,NA,NA,31.424345,-83.264789,3438,Sarracenia flava,1937,3_distribution
3709947823,Sarracenia,flava,NA,Brooks County,Georgia,United States,NA,NA,30.802015,-83.558422,350,Sarracenia flava,1940,3_distribution
3889007397,Sarracenia,flava,NA,Bryan County,Georgia,United States,NA,NA,32.046939,-81.396773,29146,Sarracenia flava,2022,3_distribution
3709813551,Sarracenia,flava,NA,Bulloch County,Georgia,United States,NA,NA,32.469971,-81.747666,301,Sarracenia flava,1929,3_distribution
3709828938,Sarracenia,flava,NA,Calhoun County,Georgia,United States,NA,NA,31.571635,-84.540112,2734,Sarracenia flava,1947,3_distribution
3709966391,Sarracenia,flava,NA,Charlton County,Georgia,United States,NA,NA,30.955004,-82.137377,3036,Sarracenia flava,1980,3_distribution
3759164228,Sarracenia,flava,NA,Chatham County,Georgia,United States,NA,NA,32.090763,-81.301912,29146,Sarracenia flava,2022,3_distribution
3963240627,Sarracenia,flava,NA,Clayton County,Georgia,United States,NA,NA,33.617544,-84.346514,28930,Sarracenia flava,2022,3_distribution
2234731452,Sarracenia,flava,NA,Clinch County,Georgia,United States,NA,NA,31.043355,-82.744227,29278,Sarracenia flava,2018,3_distribution
3892478885,Sarracenia,flava,NA,Coffee County,Georgia,United States,NA,NA,31.611697,-82.866332,29199,Sarracenia flava,2022,3_distribution
3709951352,Sarracenia,flava,NA,Colquitt County,Georgia,United States,NA,NA,31.151071,-83.768071,301,Sarracenia flava,1939,3_distribution
3709836067,Sarracenia,flava,NA,Cook County,Georgia,United States,NA,NA,31.21766,-83.437383,6172,Sarracenia flava,1938,3_distribution
2273372751,Sarracenia,flava,NA,Echols County,Georgia,United States,NA,NA,30.7,-83.0167,301,Sarracenia flava,NA,3_distribution
3709981303,Sarracenia,flava,NA,Effingham County,Georgia,United States,NA,NA,32.493561,-81.254535,2123,Sarracenia flava,1953,3_distribution
3709941556,Sarracenia,flava,NA,Emanuel County,Georgia,United States,NA,NA,32.516605,-82.42841,11945,Sarracenia flava,1953,3_distribution
3959711012,Sarracenia,flava,NA,Fulton County,Georgia,United States,256.92,0,33.788604,-84.375242,5,Sarracenia flava,2022,3_distribution
3124579441,Sarracenia,flava,NA,Henry County,Georgia,United States,NA,NA,33.601031,-84.234439,28930,Sarracenia flava,2021,3_distribution
3709945970,Sarracenia,flava,NA,Johnson County,Georgia,United States,NA,NA,32.561502,-82.625813,4017,Sarracenia flava,1942,3_distribution
1990000796,Sarracenia,flava,NA,Lanier County,Georgia,United States,NA,NA,31.092273,-83.140175,1647,Sarracenia flava,1991,3_distribution
3709827816,Sarracenia,flava,NA,Lowndes County,Georgia,United States,NA,NA,31.002573,-83.288986,15608,Sarracenia flava,1935,3_distribution
3709979639,Sarracenia,flava,NA,Mitchell County,Georgia,United States,NA,NA,31.245396,-84.048033,1708,Sarracenia flava,1970,3_distribution
3709968762,Sarracenia,flava,NA,Pulaski County,Georgia,United States,NA,NA,32.183184,-83.338176,13164,Sarracenia flava,1942,3_distribution
3058831813,Sarracenia,flava,NA,Tattnall County,Georgia,United States,NA,NA,32.001632,-82.190788,29146,Sarracenia flava,2017,3_distribution
3709814554,Sarracenia,flava,NA,Thomas County,Georgia,United States,NA,NA,30.83639,-83.97889,6599,Sarracenia flava,1890,3_distribution
3709799496,Sarracenia,flava,NA,Tift County,Georgia,United States,NA,NA,31.594882,-83.559586,1422,Sarracenia flava,1964,3_distribution
3709950480,Sarracenia,flava,NA,Toombs County,Georgia,United States,NA,NA,32.198475,-82.271094,301,Sarracenia flava,1952,3_distribution
3709825103,Sarracenia,flava,NA,Turner County,Georgia,United States,NA,NA,31.658185,-83.598289,301,Sarracenia flava,1961,3_distribution
3709814214,Sarracenia,flava,NA,Ware County,Georgia,United States,NA,NA,31.24996,-82.54813,8309,Sarracenia flava,1937,3_distribution
3709827329,Sarracenia,flava,NA,Wayne County,Georgia,United States,NA,NA,31.704829,-82.13193,13063,Sarracenia flava,1972,3_distribution
3709804689,Sarracenia,flava,NA,Wheeler County,Georgia,United States,NA,NA,31.958376,-82.679583,5086,Sarracenia flava,1940,3_distribution
3709982383,Sarracenia,flava,NA,Wilcox County,Georgia,United States,NA,NA,31.933282,-83.601706,5925,Sarracenia flava,1949,3_distribution
3709942662,Sarracenia,flava,NA,Worth County,Georgia,United States,NA,NA,31.510909,-83.761926,1946,Sarracenia flava,1948,3_distribution
3307362817,Sarracenia,flava,NA,Beaufort County,North Carolina,United States,NA,NA,35.610268,-77.12455,28649,Sarracenia flava,2021,3_distribution
2574182002,Sarracenia,flava,NA,Bladen County,North Carolina,United States,NA,NA,34.657397,-78.419472,28790,Sarracenia flava,2004,3_distribution
3388791722,Sarracenia,flava,NA,Brunswick County,North Carolina,United States,NA,NA,34.113693,-78.257965,250,Sarracenia flava,2000,3_distribution
2643604531,Sarracenia,flava,NA,Buncombe County,North Carolina,United States,680.89,0,35.592035,-82.493374,50,Sarracenia flava,2019,3_distribution
2563612112,Sarracenia,flava,NA,Carteret County,North Carolina,United States,NA,NA,34.625057,-76.843609,28790,Sarracenia flava,2019,3_distribution
3056589419,Sarracenia,flava,NA,Columbus County,North Carolina,United States,NA,NA,34.315724,-78.224721,301,Sarracenia flava,1939,3_distribution
2864563799,Sarracenia,flava,NA,Craven County,North Carolina,United States,NA,NA,34.896581,-77.028342,28762,Sarracenia flava,1977,3_distribution
1677335890,Sarracenia,flava,NA,Cumberland County,North Carolina,United States,NA,NA,34.862784,-78.752643,28762,Sarracenia flava,2017,3_distribution
2237415156,Sarracenia,flava,NA,Dare County,North Carolina,United States,NA,NA,35.714269,-75.919606,28649,Sarracenia flava,2013,3_distribution
177026213,Sarracenia,flava,NA,Duplin County,North Carolina,United States,NA,NA,34.92377,-77.72079,5870,Sarracenia flava,1977,3_distribution
2596254168,Sarracenia,flava,NA,Harnett County,North Carolina,United States,NA,NA,35.357876,-78.977416,28706,Sarracenia flava,2017,3_distribution
2818787371,Sarracenia,flava,NA,Hoke County,North Carolina,United States,NA,NA,35.132735,-79.229359,28734,Sarracenia flava,2020,3_distribution
2540872440,Sarracenia,flava,NA,Hyde County,North Carolina,United States,NA,NA,35.611532,-75.966774,28649,Sarracenia flava,2015,3_distribution
2901809687,Sarracenia,flava,NA,Jackson County,North Carolina,United States,NA,NA,35.071863,-83.104934,28734,Sarracenia flava,2020,3_distribution
3773238220,Sarracenia,flava,NA,Jones County,North Carolina,United States,NA,NA,34.969941,-77.178119,28762,Sarracenia flava,2003,3_distribution
1572359756,Sarracenia,flava,NA,Martin County,North Carolina,United States,NA,NA,35.794458,-77.033837,28649,Sarracenia flava,2016,3_distribution
1457622062,Sarracenia,flava,NA,Montgomery County,North Carolina,United States,NA,NA,35.354957,-79.885103,28706,Sarracenia flava,2017,3_distribution
3124660454,Sarracenia,flava,NA,Moore County,North Carolina,United States,NA,NA,35.152849,-79.577692,28734,Sarracenia flava,2021,3_distribution
3959877531,Sarracenia,flava,NA,New Hanover County,North Carolina,United States,3.34,0,34.046775,-77.913222,4,Sarracenia flava,2022,3_distribution
1563416787,Sarracenia,flava,NA,Onslow County,North Carolina,United States,NA,NA,34.490052,-77.426468,28818,Sarracenia flava,2014,3_distribution
3124825824,Sarracenia,flava,NA,Orange County,North Carolina,United States,NA,NA,35.935777,-79.038708,28620,Sarracenia flava,2021,3_distribution
3466017184,Sarracenia,flava,NA,Pender County,North Carolina,United States,NA,NA,34.434995,-77.638238,28818,Sarracenia flava,2014,3_distribution
2244221322,Sarracenia,flava,NA,Pitt County,North Carolina,United States,NA,NA,35.633515,-77.501195,28649,Sarracenia flava,2012,3_distribution
1677343680,Sarracenia,flava,NA,Richmond County,North Carolina,United States,NA,NA,35.142394,-79.754176,28734,Sarracenia flava,2017,3_distribution
3399490802,Sarracenia,flava,NA,Scotland County,North Carolina,United States,NA,NA,34.950546,-79.436779,28762,Sarracenia flava,2021,3_distribution
2006041126,Sarracenia,flava,NA,Tyrrell County,North Carolina,United States,NA,NA,35.754911,-76.062896,28649,Sarracenia flava,2001,3_distribution
2634053924,Sarracenia,flava,NA,Anderson County,South Carolina,United States,NA,NA,34.602894,-82.808903,28790,Sarracenia flava,2020,3_distribution
2429231693,Sarracenia,flava,NA,Berkeley County,South Carolina,United States,NA,NA,33.073412,-79.944567,29012,Sarracenia flava,2019,3_distribution
1640062461,Sarracenia,flava,NA,Charleston County,South Carolina,United States,NA,NA,32.759645,-79.815826,29066,Sarracenia flava,2008,3_distribution
3044927486,Sarracenia,flava,NA,Chesterfield County,South Carolina,United States,NA,NA,34.711274,-80.239734,28790,Sarracenia flava,2017,3_distribution
2595928651,Sarracenia,flava,NA,Colleton County,South Carolina,United States,NA,NA,32.983333,-80.55,10000,Sarracenia flava,1956,3_distribution
2641293012,Sarracenia,flava,NA,Darlington County,South Carolina,United States,NA,NA,34.161815,-80.03607,28874,Sarracenia flava,2020,3_distribution
2596288735,Sarracenia,flava,NA,Georgetown County,South Carolina,United States,NA,NA,33.47308,-79.026503,28957,Sarracenia flava,2020,3_distribution
3953443426,Sarracenia,flava,NA,Horry County,South Carolina,United States,12.32,0,33.803875,-78.868264,5,Sarracenia flava,2022,3_distribution
2633961058,Sarracenia,flava,NA,Kershaw County,South Carolina,United States,NA,NA,34.412895,-80.372719,28818,Sarracenia flava,2020,3_distribution
2641509988,Sarracenia,flava,NA,Lee County,South Carolina,United States,NA,NA,34.024781,-80.093483,28874,Sarracenia flava,2020,3_distribution
2626573363,Sarracenia,flava,NA,Lexington County,South Carolina,United States,NA,NA,33.942475,-81.234973,28902,Sarracenia flava,2020,3_distribution
3344024984,Sarracenia,flava,NA,Marlboro County,South Carolina,United States,NA,NA,34.778778,-79.853254,28790,Sarracenia flava,2016,3_distribution
3302537031,Sarracenia,flava,NA,Oconee County,South Carolina,United States,NA,NA,34.696913,-82.92994,28790,Sarracenia flava,2021,3_distribution
3302471238,Sarracenia,flava,NA,Pickens County,South Carolina,United States,NA,NA,34.709014,-82.81738,28790,Sarracenia flava,2021,3_distribution
768794185,Sarracenia,flava,NA,Richland County,South Carolina,United States,29,0,33.99944,-80.83111,5000,Sarracenia flava,1991,3_distribution
3408176461,Sarracenia,flava,NA,Sumter County,South Carolina,United States,NA,NA,34.084566,-80.606136,28874,Sarracenia flava,2021,3_distribution
3331193356,Sarracenia,flava,NA,Caroline County,Virginia,United States,NA,NA,37.947254,-77.422164,10,Sarracenia flava,2018,3_distribution
3056584406,Sarracenia,flava,NA,Greensville County,Virginia,United States,NA,NA,36.626319,-77.546646,2639,Sarracenia flava,1938,3_distribution
3773190626,Sarracenia,flava,NA,Hanover County,Virginia,United States,NA,NA,37.704148000000004,-77.598418,28359,Sarracenia flava,2022,3_distribution
3337411181,Sarracenia,flava,NA,Henrico County,Virginia,United States,NA,NA,37.635427,-77.420936,28359,Sarracenia flava,2021,3_distribution
2868344499,Sarracenia,flava,NA,Prince George County,Virginia,United States,NA,NA,37.159707,-77.371762,28447,Sarracenia flava,2010,3_distribution
3314469608,Sarracenia,flava,NA,Southampton County,Virginia,United States,NA,NA,36.850595,-76.970372,28476,Sarracenia flava,2021,3_distribution
3959426657,Sarracenia,leucophylla,NA,Baldwin County,Alabama,United States,-26,0,30.344,-87.637,107,Sarracenia leucophylla,2021,3_distribution
1978815468,Sarracenia,leucophylla,NA,Conecuh County,Alabama,United States,NA,NA,31.302744,-87.379388,29252,Sarracenia leucophylla,2018,3_distribution
3079658066,Sarracenia,leucophylla,NA,Covington County,Alabama,United States,NA,NA,31.17951,-86.564493,29278,Sarracenia leucophylla,2005,3_distribution
3923253694,Sarracenia,leucophylla,NA,DeKalb County,Alabama,United States,NA,NA,34.678062,-85.703381,28790,Sarracenia leucophylla,2022,3_distribution
2236922178,Sarracenia,leucophylla,NA,Escambia County,Alabama,United States,NA,NA,31.185531,-86.97823,29278,Sarracenia leucophylla,2019,3_distribution
3958531617,Sarracenia,leucophylla,NA,Geneva County,Alabama,United States,9,0,31.031,-85.832,95,Sarracenia leucophylla,2020,3_distribution
3097397699,Sarracenia,leucophylla,NA,Macon County,Alabama,United States,NA,NA,32.482618,-85.538137,29093,Sarracenia leucophylla,2021,3_distribution
2649467258,Sarracenia,leucophylla,NA,Mobile County,Alabama,United States,27.82,0,30.389,-88.188,96,Sarracenia leucophylla,2019,3_distribution
2236888191,Sarracenia,leucophylla,NA,Washington County,Alabama,United States,NA,NA,31.338611,-88.096805,29252,Sarracenia leucophylla,2019,3_distribution
3457025595,Sarracenia,leucophylla,NA,Calhoun County,Florida,United States,NA,NA,30.509833,-85.262813,29356,Sarracenia leucophylla,2020,3_distribution
3959178115,Sarracenia,leucophylla,NA,Escambia County,Florida,United States,26,0,30.467,-87.207,161,Sarracenia leucophylla,2021,3_distribution
3031770728,Sarracenia,leucophylla,NA,Franklin County,Florida,United States,NA,NA,29.970271,-84.979755,29433,Sarracenia leucophylla,2009,3_distribution
768794179,Sarracenia,leucophylla,NA,Gadsden County,Florida,United States,NA,NA,30.56333,-84.60277,5000,Sarracenia leucophylla,1938,3_distribution
3013919599,Sarracenia,leucophylla,NA,Gulf County,Florida,United States,NA,NA,29.798931,-85.184491,29458,Sarracenia leucophylla,2020,3_distribution
3090967409,Sarracenia,leucophylla,NA,Holmes County,Florida,United States,NA,NA,30.859884,-85.931995,29304,Sarracenia leucophylla,2021,3_distribution
3455786763,Sarracenia,leucophylla,NA,Jackson County,Florida,United States,NA,NA,30.578087,-85.311305,29356,Sarracenia leucophylla,2019,3_distribution
1291681314,Sarracenia,leucophylla,NA,Leon County,Florida,United States,NA,NA,30.312814,-84.490158,29382,Sarracenia leucophylla,2016,3_distribution
3056577425,Sarracenia,leucophylla,NA,Liberty County,Florida,United States,NA,NA,30.432141,-84.97575,2362,Sarracenia leucophylla,1950,3_distribution
3056576421,Sarracenia,leucophylla,NA,Okaloosa County,Florida,United States,60,NA,30.673838,-86.704558,6677,Sarracenia leucophylla,1994,3_distribution
3959250821,Sarracenia,leucophylla,NA,Polk County,Florida,United States,53.96,0,27.939,-81.577,106,Sarracenia leucophylla,2022,3_distribution
3957547131,Sarracenia,leucophylla,NA,Santa Rosa County,Florida,United States,-41.44,0,30.472,-87.086,103,Sarracenia leucophylla,2020,3_distribution
3760146313,Sarracenia,leucophylla,NA,Wakulla County,Florida,United States,NA,NA,30.253167,-84.556629,29382,Sarracenia leucophylla,2022,3_distribution
3952526183,Sarracenia,leucophylla,NA,Walton County,Florida,United States,20,0,30.701,-86.234,96,Sarracenia leucophylla,2021,3_distribution
3958906294,Sarracenia,leucophylla,NA,Washington County,Florida,United States,-11.35,0,30.424,-85.877,103,Sarracenia leucophylla,2021,3_distribution
2978329554,Sarracenia,leucophylla,NA,Athens-Clarke County,Georgia,United States,212.51,0,33.901,-83.384,157,Sarracenia leucophylla,2020,3_distribution
2976404115,Sarracenia,leucophylla,NA,Butts County,Georgia,United States,135.15,0,33.235,-83.945,93,Sarracenia leucophylla,2020,3_distribution
3952234780,Sarracenia,leucophylla,NA,Cherokee County,Georgia,United States,288.4,0,34.191,-84.348,99,Sarracenia leucophylla,2019,3_distribution
